,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary
,45574083,S62.166A,"Nondisplaced fracture of pisiform, unspecified wrist, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574073,S62.136S,"Nondisplaced fracture of capitate [os magnum] bone, unspecified wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574072,S62.125G,"Nondisplaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574071,S62.124K,"Nondisplaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574070,S62.123S,"Displaced fracture of lunate [semilunar], unspecified wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574069,S62.112K,"Displaced fracture of triquetrum [cuneiform] bone, left wrist, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574066,S62.035A,"Nondisplaced fracture of proximal third of navicular [scaphoid] bone of left wrist, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574065,S62.034K,"Nondisplaced fracture of proximal third of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574063,S62.034A,"Nondisplaced fracture of proximal third of navicular [scaphoid] bone of right wrist, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574062,S62.023G,"Displaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574061,S62.023A,"Displaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574060,S62.021K,"Displaced fracture of middle third of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574059,S62.015P,"Nondisplaced fracture of distal pole of navicular [scaphoid] bone of left wrist, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574058,S62.013P,"Displaced fracture of distal pole of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574057,S62.011P,"Displaced fracture of distal pole of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574056,S62.009P,"Unspecified fracture of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45574055,S62.001S,"Unspecified fracture of navicular [scaphoid] bone of right wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45572616,M84.649S,"Pathological fracture in other disease, unspecified hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45572604,M84.553D,"Pathological fracture in neoplastic disease, unspecified femur, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45572594,M84.451A,"Pathological fracture, right femur, initial encounter for fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45572567,M80.851K,"Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569630,S79.149K,"Salter-Harris Type IV physeal fracture of lower end of unspecified femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569628,S79.139D,"Salter-Harris Type III physeal fracture of lower end of unspecified femur, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569627,S79.132K,"Salter-Harris Type III physeal fracture of lower end of left femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569626,S79.131S,"Salter-Harris Type III physeal fracture of lower end of right femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569625,S79.121G,"Salter-Harris Type II physeal fracture of lower end of right femur, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569624,S79.111G,"Salter-Harris Type I physeal fracture of lower end of right femur, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569623,S79.092K,"Other physeal fracture of upper end of left femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569622,S79.002S,"Unspecified physeal fracture of upper end of left femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569572,S72.92XD,"Unspecified fracture of left femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569571,S72.90XQ,"Unspecified fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569570,S72.90XF,"Unspecified fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569569,S72.90XA,"Unspecified fracture of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569568,S72.8X9S,"Other fracture of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569567,S72.8X9Q,"Other fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569566,S72.499D,"Other fracture of lower end of unspecified femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569565,S72.492N,"Other fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569564,S72.491B,"Other fracture of lower end of right femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569563,S72.466S,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569562,S72.466M,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569561,S72.466D,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569560,S72.465S,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569559,S72.465C,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569558,S72.465A,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569557,S72.464Q,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569556,S72.464E,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569555,S72.463R,"Displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569554,S72.463B,"Displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569553,S72.462A,"Displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569552,S72.461D,"Displaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569551,S72.456N,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569550,S72.455J,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569549,S72.455C,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569548,S72.454K,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569547,S72.453R,"Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569546,S72.453H,"Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569545,S72.453A,"Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569542,S72.446A,"Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569541,S72.444S,"Nondisplaced fracture of lower epiphysis (separation) of right femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569534,S72.436K,"Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569522,S72.421A,"Displaced fracture of lateral condyle of right femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569521,S72.416S,"Nondisplaced unspecified condyle fracture of lower end of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569520,S72.415H,"Nondisplaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569519,S72.415B,"Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569518,S72.413D,"Displaced unspecified condyle fracture of lower end of unspecified femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569517,S72.412N,"Displaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569516,S72.411Q,"Displaced unspecified condyle fracture of lower end of right femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569515,S72.409P,"Unspecified fracture of lower end of unspecified femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569514,S72.402F,"Unspecified fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569512,S72.392K,"Other fracture of shaft of left femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569511,S72.392F,"Other fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569510,S72.391K,"Other fracture of shaft of right femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569509,S72.365E,"Nondisplaced segmental fracture of shaft of left femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569508,S72.362G,"Displaced segmental fracture of shaft of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569507,S72.361R,"Displaced segmental fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569506,S72.355R,"Nondisplaced comminuted fracture of shaft of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569505,S72.355A,"Nondisplaced comminuted fracture of shaft of left femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569504,S72.354R,"Nondisplaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569503,S72.354M,"Nondisplaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569502,S72.354J,"Nondisplaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569501,S72.351H,"Displaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569500,S72.351E,"Displaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569499,S72.346G,"Nondisplaced spiral fracture of shaft of unspecified femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569498,S72.345A,"Nondisplaced spiral fracture of shaft of left femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569497,S72.344H,"Nondisplaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569496,S72.343M,"Displaced spiral fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569495,S72.343A,"Displaced spiral fracture of shaft of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569494,S72.342G,"Displaced spiral fracture of shaft of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569493,S72.341H,"Displaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569492,S72.336N,"Nondisplaced oblique fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569491,S72.336G,"Nondisplaced oblique fracture of shaft of unspecified femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569490,S72.334M,"Nondisplaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569489,S72.334F,"Nondisplaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569488,S72.333K,"Displaced oblique fracture of shaft of unspecified femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569487,S72.333B,"Displaced oblique fracture of shaft of unspecified femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569486,S72.332B,"Displaced oblique fracture of shaft of left femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569485,S72.331K,"Displaced oblique fracture of shaft of right femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569484,S72.331J,"Displaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569483,S72.331A,"Displaced oblique fracture of shaft of right femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569482,S72.326J,"Nondisplaced transverse fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569481,S72.323M,"Displaced transverse fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569480,S72.322H,"Displaced transverse fracture of shaft of left femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569479,S72.322E,"Displaced transverse fracture of shaft of left femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569478,S72.321M,"Displaced transverse fracture of shaft of right femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569477,S72.309H,"Unspecified fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569476,S72.302K,"Unspecified fracture of shaft of left femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569474,S72.24XJ,"Nondisplaced subtrochanteric fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569473,S72.21XM,"Displaced subtrochanteric fracture of right femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569465,S72.133P,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569462,S72.132G,"Displaced apophyseal fracture of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569460,S72.126S,"Nondisplaced fracture of lesser trochanter of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569458,S72.126A,"Nondisplaced fracture of lesser trochanter of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569452,S72.115D,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569449,S72.109S,"Unspecified trochanteric fracture of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569448,S72.102S,"Unspecified trochanteric fracture of left femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569447,S72.101S,"Unspecified trochanteric fracture of right femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569445,S72.091K,"Other fracture of head and neck of right femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569444,S72.091D,"Other fracture of head and neck of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569437,S72.045C,"Nondisplaced fracture of base of neck of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569436,S72.044K,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569435,S72.044H,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569434,S72.044E,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569433,S72.043R,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569432,S72.036S,"Nondisplaced midcervical fracture of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569431,S72.033S,"Displaced midcervical fracture of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569429,S72.032G,"Displaced midcervical fracture of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569426,S72.023G,"Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569422,S72.012G,"Unspecified intracapsular fracture of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569421,S72.011F,"Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569420,S72.009H,"Fracture of unspecified part of neck of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569419,S72.001P,"Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569418,S72.001C,"Fracture of unspecified part of neck of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569258,S62.91XD,"Unspecified fracture of right wrist and hand, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569237,S62.635S,"Displaced fracture of distal phalanx of left ring finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569228,S62.613S,"Displaced fracture of proximal phalanx of left middle finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569224,S62.601S,"Fracture of unspecified phalanx of left index finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569211,S62.368S,"Nondisplaced fracture of neck of other metacarpal bone, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45569196,S62.314S,"Displaced fracture of base of fourth metacarpal bone, right hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
