,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary
,45566168,V95.49XS,"Other spacecraft accident injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566167,V95.44XS,"Spacecraft fire injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566162,V95.22XS,"Forced landing of other private fixed-wing aircraft injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566155,V94.21XS,"Rider of nonpowered watercraft struck by other nonpowered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566154,V94.11XS,"Bather struck by powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566151,V93.38XS,"Fall on board other unpowered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566150,V93.34XD,"Fall on board sailboat, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45566149,V93.33XA,"Fall on board other powered watercraft, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45566148,V93.23XS,"Heat exposure on board other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566139,V92.12XS,"Drowning and submersion due to being thrown overboard by motion of fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566133,V91.36XS,"Hit or struck by falling object due to accident to (nonpowered) inflatable craft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566132,V91.25XS,"Fall due to collision between canoe or kayak and other watercraft or other object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566131,V91.22XD,"Fall due to collision between fishing boat and other watercraft or other object, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45566128,V91.04XS,"Burn due to sailboat on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566126,V91.03XS,"Burn due to other powered watercraft on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566124,V90.39XS,"Drowning and submersion due to falling or jumping from crushed unspecified watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566122,V90.13XS,"Drowning and submersion due to other powered watercraft sinking, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566107,V83.3XXS,"Unspecified occupant of special industrial vehicle injured in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566105,V83.0XXS,"Driver of special industrial vehicle injured in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566104,V81.89XD,"Occupant of railway train or railway vehicle injured due to other specified railway accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566103,V81.81XS,"Occupant of railway train or railway vehicle injured due to explosion or fire on train, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566102,V81.7XXA,"Occupant of railway train or railway vehicle injured in derailment without antecedent collision, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45566100,V80.81XS,"Animal-rider injured in collision with fixed or stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565949,V18.4XXS,"Pedal cycle driver injured in noncollision transport accident in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565947,V17.0XXS,"Pedal cycle driver injured in collision with fixed or stationary object in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565939,V12.3XXD,"Person boarding or alighting a pedal cycle injured in collision with two- or three-wheeled motor vehicle, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565923,V00.892S,"Pedestrian on other pedestrian conveyance colliding with stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565922,V00.831D,"Fall from motorized mobility scooter, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565919,V00.818D,"Other accident with wheelchair (powered), subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565918,V00.811D,"Fall from moving wheelchair (powered), subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565917,V00.811A,"Fall from moving wheelchair (powered), initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565916,V00.388S,"Other accident on other flat-bottomed pedestrian conveyance, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565915,V00.381S,"Fall from other flat-bottomed pedestrian conveyance, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45565914,V00.281D,"Fall from other gliding-type pedestrian conveyance, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565913,V00.221D,"Fall from sled, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565912,V00.188A,"Other accident on other rolling-type pedestrian conveyance, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45565792,T71.221S,"Asphyxiation due to being trapped in a car trunk, accidental, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561500,Y28.1XXS,"Contact with knife, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561497,Y22.XXXS,"Handgun discharge, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561495,Y21.0XXS,"Drowning and submersion while in bathtub, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561423,W52.XXXS,"Crushed, pushed or stepped on by crowd or human stampede, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561417,W34.018S,"Accidental discharge of other gas, air or spring-operated gun, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561414,W31.9XXS,"Contact with unspecified machinery, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561410,W30.0XXS,"Contact with combine harvester, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561408,W29.3XXS,"Contact with powered garden and outdoor hand tools and machinery, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561406,W21.9XXS,"Striking against or struck by unspecified sports equipment, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561405,W21.210S,"Struck by ice hockey stick, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561399,W17.89XA,"Other fall from one level to another, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561398,W16.92XS,"Jumping or diving into unspecified water causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561395,W16.822S,"Jumping or diving into other water striking bottom causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561394,W16.712S,"Jumping or diving from boat striking water surface causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561390,W16.331S,"Fall into other water striking wall causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561389,W16.132S,"Fall into natural body of water striking side causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561385,W13.9XXS,"Fall from, out of or through building, not otherwise specified, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561382,W13.0XXS,"Fall from, out of or through balcony, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561380,W10.9,Fall (on) (from) unspecified stairs and steps,4-char nonbill code,Non-Standard,12/29/2006,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561377,W04.XXXS,"Fall while being carried or supported by other persons, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561373,W00.0,Fall on same level due to ice and snow,4-char nonbill code,Non-Standard,12/29/2006,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561372,V97.29XS,"Other parachutist accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561370,V96.13XS,"Hang-glider collision injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561366,V95.34XS,"Commercial fixed-wing aircraft fire injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561359,V93.60XS,"Machinery accident on board merchant ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561355,V93.22XS,"Heat exposure on board fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561352,V93.13XS,"Other burn on board other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561346,V92.04XS,"Drowning and submersion due to fall off sailboat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561345,V92.02XS,"Drowning and submersion due to fall off fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561344,V91.86XS,"Other injury due to other accident to (nonpowered) inflatable craft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561343,V91.39XS,"Hit or struck by falling object due to accident to unspecified watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561342,V91.33XS,"Hit or struck by falling object due to accident to other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561340,V91.24XA,"Fall due to collision between sailboat and other watercraft or other object, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561339,V91.21XS,"Fall due to collision between passenger ship and other watercraft or other object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561338,V91.11XS,"Crushed between passenger ship and other watercraft or other object due to collision, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561335,V90.86XS,"Drowning and submersion due to other accident to (nonpowered) inflatable craft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561334,V90.37XS,"Drowning and submersion due to falling or jumping from crushed water-skis, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561327,V90.02XS,"Drowning and submersion due to fishing boat overturning, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561310,V85.7XXD,"Person on outside of special construction vehicle injured in nontraffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561308,V83.7XXD,"Person on outside of special industrial vehicle injured in nontraffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561306,V82.2XXA,"Occupant of streetcar injured in collision with or hit by rolling stock, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561305,V80.928S,"Occupant of animal-drawn vehicle injured in other transport accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561154,V16.3XXA,"Person boarding or alighting a pedal cycle injured in collision with other nonmotor vehicle in nontraffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561142,V11.2XXS,"Unspecified pedal cyclist injured in collision with other pedal cycle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561140,V10.5XXS,"Pedal cycle passenger injured in collision with pedestrian or animal in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561139,V10.3XXS,"Person boarding or alighting a pedal cycle injured in collision with pedestrian or animal, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561138,V10.3XXD,"Person boarding or alighting a pedal cycle injured in collision with pedestrian or animal, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561137,V10.1XXS,"Pedal cycle passenger injured in collision with pedestrian or animal in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561125,V01.91XS,"Pedestrian on roller-skates injured in collision with pedal cycle, unspecified whether traffic or nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561123,V01.19XS,"Pedestrian with other conveyance injured in collision with pedal cycle in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561122,V01.01XS,"Pedestrian on roller-skates injured in collision with pedal cycle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561121,V00.228D,"Other sled accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561120,V00.218S,"Other ice-skates accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561119,V00.158S,"Other heelies accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45561118,V00.141D,"Fall from scooter (nonmotorized), subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561117,V00.121D,"Fall from non-in-line roller-skates, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45561115,V00.01XS,"Pedestrian on foot injured in collision with roller-skater, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556708,Y32.XXXS,"Crashing of motor vehicle, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556707,Y31.XXXS,"Falling, lying or running before or into moving object, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556703,Y27.2XXS,"Contact with hot fluids, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556700,Y24.0XXS,"Airgun discharge, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556696,Y21.2XXS,"Drowning and submersion while in swimming pool, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556669,X14.1XXS,"Other contact with hot air and other hot gases, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556648,W89.9XXS,"Exposure to unspecified man-made visible and ultraviolet light, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556625,W50.4XXA,"Accidental scratch by another person, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556624,W50.3XXA,"Accidental bite by another person, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556623,W50.1,Accidental kick by another person,4-char nonbill code,Non-Standard,12/29/2006,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556618,W31.3XXS,"Contact with prime movers, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556617,W30.9XXS,"Contact with unspecified agricultural machinery, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556611,W22.01XS,"Walked into wall, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556609,W21.32XS,"Struck by skate blades, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556608,W21.221S,"Struck by field hockey puck, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556605,W21.03XS,"Struck by baseball, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556604,W18.39XS,"Other fall on same level, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556602,W17.82XS,"Fall from (out of) grocery cart, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556601,W17.82XD,"Fall from (out of) grocery cart, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556599,W17.1XXS,"Fall into storm drain or manhole, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556597,W16.831S,"Jumping or diving into other water striking wall causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556592,W16.611S,"Jumping or diving into natural body of water striking water surface causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556591,W16.532S,"Jumping or diving into swimming pool striking wall causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556589,W16.521S,"Jumping or diving into swimming pool striking bottom causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556584,W16.032S,"Fall into swimming pool striking wall causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556582,W13.3XXS,"Fall through floor, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556580,W05.0XXD,"Fall from non-moving wheelchair, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556575,V97.1XXD,"Person injured while boarding or alighting from aircraft, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556572,V96.19XS,"Other hang-glider accident injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556570,V95.9XXS,"Unspecified aircraft accident injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556565,V95.23XS,"Other private fixed-wing aircraft collision injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556559,V93.61XS,"Machinery accident on board passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556555,V93.30XD,"Fall on board merchant ship, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556552,V93.19XS,"Other burn on board unspecified watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556549,V92.27XS,"Drowning and submersion due to being washed overboard from water-skis, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556548,V92.25XS,"Drowning and submersion due to being washed overboard from canoe or kayak, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556547,V92.23XS,"Drowning and submersion due to being washed overboard from other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556546,V92.22XS,"Drowning and submersion due to being washed overboard from fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556544,V92.07XS,"Drowning and submersion due to fall off water-skis, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556542,V91.82XS,"Other injury due to other accident to fishing boat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556537,V91.29XD,"Fall due to collision between unspecified watercraft and other watercraft or other object, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556535,V91.09XS,"Burn due to unspecified watercraft on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556530,V90.83XS,"Drowning and submersion due to other accident to other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556529,V90.33XS,"Drowning and submersion due to falling or jumping from other crushed powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556523,V90.14XS,"Drowning and submersion due to sailboat sinking, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556500,V82.8XXA,"Occupant of streetcar injured in other specified transport accidents, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556499,V82.4XXD,"Person injured while boarding or alighting from streetcar, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556498,V81.82XS,"Occupant of railway train or railway vehicle injured due to object falling onto train, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556497,V81.2XXD,"Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556496,V80.929S,"Occupant of animal-drawn vehicle injured in unspecified transport accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556352,V18.2XXS,"Unspecified pedal cyclist injured in noncollision transport accident in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556351,V17.9XXS,"Unspecified pedal cyclist injured in collision with fixed or stationary object in traffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556324,V01.09XS,"Pedestrian with other conveyance injured in collision with pedal cycle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556322,V00.828D,"Other accident with baby stroller, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556321,V00.821D,"Fall from baby stroller, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556319,V00.311A,"Fall from snowboard, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556317,V00.212S,"Ice-skater colliding with stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556316,V00.188D,"Other accident on other rolling-type pedestrian conveyance, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556315,V00.148D,"Other scooter (nonmotorized) accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45556314,V00.01XD,"Pedestrian on foot injured in collision with roller-skater, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45556207,T71.141S,"Asphyxiation due to smothering under another person's body (in bed), accidental, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551974,Y30.XXXS,"Falling, jumping or pushed from a high place, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551970,Y21.1XXS,"Drowning and submersion after fall into bathtub, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551917,W90.1XXS,"Exposure to infrared radiation, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551915,W89.1XXS,"Exposure to tanning bed, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551914,W89.0XXS,"Exposure to welding light (arc), sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551913,W88.1XXS,"Exposure to radioactive isotopes, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551884,W50.2XXS,"Accidental twist by another person, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551881,W49.01XS,"Hair causing external constriction, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551879,W36.8XXS,"Explosion and rupture of other gas cylinder, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45551878,W34.011S,"Accidental discharge of paintball gun, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
